epoch trainingError testError 
1 0.01706894045953324 0.017097956311761635 
2 0.014005179052320963 0.014118434745711143 
3 0.011623290163639272 0.011811033043222582 
4 0.00981586021811016 0.010057444762445585 
5 0.008584529278864673 0.008861153855323167 
6 0.007807702772210749 0.008116903623950228 
7 0.007287251787511107 0.0076225686860708596 
8 0.006834171629888352 0.00717805126425632 
9 0.006534853727090075 0.006884757802556739 
10 0.00632031819399189 0.006670019402176852 
11 0.006155876904309878 0.006505294510717964 
12 0.0060168188036661945 0.006367865830347374 
13 0.00589704775559418 0.0062509007655477235 
14 0.0057955533387491895 0.006152803202996849 
15 0.0057050446597145645 0.006064868801108692 
16 0.005614926645613664 0.005976058689404969 
17 0.005522129202679518 0.005884835916189875 
18 0.005429862405053765 0.005796081902192811 
19 0.005338237706902493 0.00571020485940124 
20 0.005250675660220502 0.005628737111788499 
21 0.005170952319907719 0.005553948134234133 
22 0.00509123461901876 0.0054786633396343275 
23 0.005014632412728851 0.005405344736802817 
24 0.004943555864096055 0.00533561871665552 
25 0.004877058264516724 0.005269389282458894 
26 0.00481258188656133 0.005205482893929364 
27 0.00475172304686512 0.0051453243729057616 
28 0.004696979580214026 0.005090878092230851 
29 0.0046447009153196776 0.00503886387224508 
30 0.004592621015692483 0.004987579613003448 
31 0.004542037903335449 0.004938479694457525 
32 0.004494178018247856 0.0048926612887829155 
33 0.004450076360711774 0.004850638565747657 
34 0.0044097708188246655 0.004811977188505753 
35 0.0043718928023390915 0.0047755942629653814 
36 0.0043344307100486755 0.0047398294028292 
37 0.004295137540977733 0.004702911153488544 
38 0.004244997359183233 0.004655171427319798 
39 0.004169096766391009 0.0045833310997242145 
40 0.004104621428890717 0.004528698149130572 
41 0.004043052305340038 0.004477189864281021 
42 0.003997730964631989 0.004441319698344711 
43 0.003946672320755268 0.004396925977699006 
44 0.0038873757537362277 0.004343674404547604 
45 0.003830349909126453 0.004292900163426174 
46 0.0037829996990845407 0.004252516844241426 
47 0.003747626971536822 0.004224689590666313 
48 0.003720748076144617 0.004205022185376319 
49 0.0036991018926543313 0.004190492623098862 
50 0.00368196769268128 0.004180143889507679 
51 0.0036692645265434965 0.0041740095877345245 
52 0.003659589975201818 0.004171112768449431 
53 0.0036526599768138285 0.004171544475058865 
54 0.0036480544047740276 0.004174925289442863 
55 0.003643011655219447 0.004178025853034705 
56 0.0036338034758692664 0.00417626411502349 
57 0.003618342591932366 0.004166881963230751 
58 0.003596307443576959 0.004149408842834825 
59 0.0035686450362786737 0.004124936886455743 
60 0.003538333717189014 0.004096755773554589 
61 0.0035089596922977403 0.004068802295012536 
62 0.003482168939601019 0.004043175767014209 
63 0.0034602094706175745 0.004022841597746327 
64 0.0034426473254590413 0.004007140752181999 
65 0.003424368986841664 0.003990192872389203 
66 0.003406062069595444 0.003973547721080427 
67 0.003392386154317812 0.0039614760683477695 
68 0.0033796343817643943 0.003950422284548807 
69 0.003369609620723437 0.003941699081204769 
70 0.0033612150282433424 0.003934549479522211 
71 0.0033529238498387474 0.003927899335530291 
72 0.003344587910449104 0.00392190799832682 
73 0.0033364050518757175 0.003917115548145649 
74 0.0033293721169183354 0.003914759027370795 
75 0.003325600107241529 0.00391681258051354 
76 0.0033245163415540234 0.003921477958807381 
77 0.003325413298732958 0.003927944151651947 
78 0.0033232556605050536 0.00392929877112131 
79 0.0033162006616662483 0.00392169372716091 
80 0.0033087261311883294 0.003912990921828782 
