epoch trainingError testError 
1 0.014030588235706918 0.014150494621625289 
2 0.011096513255189086 0.011284553619929336 
3 0.00889691812207139 0.009120091301412843 
4 0.007822044554075641 0.008041728294992216 
5 0.007149627110883826 0.007381723926916466 
6 0.006577632658675636 0.006824610593253657 
7 0.006091471563151539 0.006352670458756296 
8 0.005763651434548877 0.006044232921188704 
9 0.005534962372731166 0.005832013794455244 
10 0.005362525613384599 0.0056716408558873 
11 0.005192369586203339 0.005508354919793182 
12 0.005030976714415133 0.005351478968075031 
13 0.004883767663753065 0.005205104809123628 
14 0.004750950326620617 0.0050690555096219855 
15 0.004622327810770088 0.0049326691929046625 
16 0.004497888861427669 0.0048016014941934335 
17 0.0043642212212534675 0.004670034321896669 
18 0.004242098632127417 0.004554158211008402 
19 0.004140550049086533 0.004462769834183779 
20 0.00405509648133216 0.004387695134194354 
21 0.003976781850310647 0.004322408801226933 
22 0.0038893990364879134 0.004249389217183196 
23 0.003845528076746683 0.004231134913660742 
24 0.0037782911824563977 0.004173637483945776 
25 0.0037274922235956943 0.004126330228878299 
26 0.0036838023454042698 0.004086955462349274 
27 0.0036404824475008975 0.004048285233571998 
28 0.0036023907953976705 0.004015368334506697 
29 0.003551559420090068 0.003966928585591647 
30 0.0035087138685830823 0.0039289436057862665 
31 0.00347490374795517 0.003910379468022006 
32 0.003468020169489867 0.003915649288097049 
33 0.003453399740888843 0.003908813423170083 
34 0.0034402585655708795 0.003900134069621483 
35 0.0034386592019243715 0.003906609240062363 
36 0.003429650729428 0.003909061109685702 
37 0.0034067849639292836 0.003892410650778447 
38 0.0033874301627529646 0.0038760521929222143 
39 0.00337026718116378 0.0038615957013047302 
40 0.003349823939747111 0.003846116491735426 
41 0.0033242651704393483 0.0038278051641120465 
42 0.003296699599122049 0.0038079381674677166 
43 0.003286070993357428 0.0038064407089917996 
44 0.0032862802201394695 0.0038098700405117336 
45 0.0032822450320314916 0.0037983787770110755 
46 0.003275432160851886 0.0037900503472713923 
47 0.0032660801525111207 0.0037842502690566657 
48 0.0032581086606884076 0.0037795646744592164 
49 0.003247566477972083 0.0037730912982985266 
50 0.003230651614631678 0.0037604456100881053 
51 0.0032094020289188743 0.0037420594580343915 
52 0.003191712927550569 0.003725082339708695 
53 0.0031730058752683617 0.003708343189727101 
54 0.003151465914441212 0.003690473592171953 
55 0.0031325710245578013 0.00367414430085043 
56 0.0031122056722105162 0.0036569366063229727 
57 0.003085604112186264 0.0036340600055172157 
58 0.003052113949931566 0.0036050607949645814 
59 0.003020161616099821 0.003577915020454199 
60 0.003006058883949817 0.0035657360444505994 
61 0.0029950679668392026 0.003557668415888728 
62 0.002978706385422066 0.003545855174965285 
63 0.002961260822569335 0.0035326484756192226 
64 0.0029258592486540286 0.0035018551274443436 
65 0.002883662501582751 0.0034678942738541837 
66 0.0028558364169303267 0.0034524332511965783 
67 0.002844773787194277 0.0034541326012528435 
68 0.002841677781244402 0.0034597309622794938 
69 0.002837214585614582 0.0034611420480042143 
70 0.002827299042030845 0.0034571639046996104 
71 0.00281018441654614 0.0034468294808962185 
72 0.002786260460797806 0.003430955960236598 
73 0.0027610547022591256 0.0034121048497144984 
74 0.0027411006781852694 0.0033941989864504194 
75 0.0027308614841124626 0.0033752914367204453 
76 0.0027292453554429046 0.0033638715438798275 
77 0.0027157913559419065 0.0033456880961769742 
78 0.002706873981016477 0.003330021130690369 
79 0.0027094065630909755 0.003327157483302903 
80 0.0027087606364257647 0.0033244917156767663 
81 0.002701738676022048 0.0033186288593774755 
82 0.0026962894069352213 0.0033167918716520512 
83 0.0026792895373632837 0.0033043026403676012 
84 0.0026388270885207045 0.0032694271412072157 
85 0.002607770795892421 0.0032430314909739173 
86 0.0025847040696505316 0.0032315917858462763 
87 0.002560053013772882 0.0032132190360299627 
88 0.002552669549066241 0.0032066718329808344 
89 0.0025516669992404033 0.0032036199806008254 
90 0.002556263747489237 0.003210372069789663 
91 0.002561724763181346 0.0032208729249556204 
92 0.002558420971383414 0.0032219585419639095 
93 0.0025423905411581698 0.0032108089901596464 
94 0.002514409119876659 0.0031864721496882684 
95 0.0025152079957087236 0.0031920564426767112 
96 0.002515895327253842 0.0031948543451286305 
97 0.0025189037468804766 0.0032052286619338143 
98 0.002538917558190309 0.003231188031006004 
99 0.0025344009907691425 0.0032321470863241903 
100 0.002522994014407384 0.0032247275816012283 
