epoch trainingError testError 
1 0.017198819794473037 0.017205823413625775 
2 0.012813177387145453 0.012942921655395184 
3 0.010170444832549023 0.010393892032490026 
4 0.008826029232383742 0.009052811787373221 
5 0.007901893862186597 0.008127005804079664 
6 0.007309480963319261 0.007545148026025173 
7 0.006931061147102201 0.007182725038129539 
8 0.0066408542807402885 0.006908309778556912 
9 0.006393270040858766 0.006673041540972791 
10 0.006202322406478286 0.006487726776658151 
11 0.006025428525946142 0.0063133797971422125 
12 0.005847325873005741 0.006141097773519566 
13 0.005684321545845714 0.0059849397895970664 
14 0.005553992164191775 0.005863212535822998 
15 0.005439578982423865 0.005762137953498559 
16 0.005338782916405895 0.005678626363960282 
17 0.005247050657721542 0.0056105801647156756 
18 0.0052048738189388296 0.0055960831207968855 
19 0.005192235629708911 0.005610389625324527 
20 0.005160644075785355 0.00560137274625494 
21 0.005106255379606737 0.005566195678670133 
22 0.005021679054310351 0.005497064727168488 
23 0.004917624676801995 0.0054038113775172905 
24 0.0048216769283143755 0.005313756143728115 
25 0.004735900601578754 0.005230836737967258 
26 0.004662882419751552 0.00515806177550475 
27 0.004597881580023279 0.005090528275203826 
28 0.004543866300938227 0.0050332437485660336 
29 0.004507245902875506 0.004997530779471373 
30 0.004481955219206326 0.0049783139677160035 
31 0.004444933717437582 0.004947612655877762 
32 0.004395867348996683 0.004901528246500667 
33 0.004352054044724155 0.004853422400749583 
34 0.004296840553370392 0.004800156121932473 
35 0.004246838587193224 0.004753207222463297 
36 0.004215718464290919 0.0047216649994008915 
37 0.0041983849319312755 0.004699717782264309 
38 0.004176444026665771 0.00467396000963433 
39 0.004148595780652497 0.004644256007793289 
40 0.004119535984021212 0.0046141081619086146 
41 0.004092468552455106 0.004587441542447374 
42 0.004072250200984926 0.0045699697400270484 
43 0.004053652919070192 0.004552986089622667 
44 0.004034174509965574 0.004533217868094225 
45 0.004012938749110914 0.004513913478189325 
46 0.003986047435643699 0.0044919703225005 
47 0.0039450278819669355 0.004455403563345259 
48 0.003932888644461391 0.004445151433233348 
49 0.003918308532848829 0.004433529148139211 
50 0.0038894579321405187 0.004408927059148618 
51 0.003846859257681323 0.004371460421883981 
52 0.003817534280376869 0.004346999857643808 
53 0.0038164881799384806 0.0043510208170234954 
54 0.0038215627951285274 0.0043594355631636945 
55 0.0038267125211191256 0.004367892021507448 
56 0.003820576392604975 0.004363280966114188 
57 0.0038201388660083326 0.004362664129352078 
58 0.0037944936667509 0.004339697022795434 
59 0.003721292915053651 0.004264560589658563 
60 0.00367666437700473 0.004212832078256872 
61 0.0036567630368200673 0.0041867704683237915 
62 0.0036676958388521135 0.004196819040870678 
63 0.0036704230512081826 0.004204379123636518 
64 0.003672694855769795 0.00420910554153384 
65 0.003663273611762217 0.004210710564206213 
66 0.003643729770194165 0.004198344255227512 
67 0.0036454836711600214 0.004211653687890467 
68 0.0036488689038595094 0.004223047850394551 
69 0.0036667519948085014 0.004246404957324923 
70 0.0036785364498366766 0.004259169233969564 
71 0.003671874918498681 0.004259235133999446 
72 0.0036701697513851247 0.004259393842200951 
73 0.003704017973593703 0.004289380291071745 
74 0.0037032537623893926 0.004295295691456947 
75 0.003677102864765449 0.004278587581109264 
76 0.0036622765181881212 0.00427513596804145 
77 0.0036004061398799904 0.004232300742382901 
78 0.003561499970136745 0.004193701013022288 
79 0.003621655272122117 0.0042254217289265485 
80 0.0035789414807374386 0.004187811066835451 
