epoch trainingError testError 
1 0.017307084469041976 0.017315732498666785 
2 0.013732286215268832 0.013817126944391028 
3 0.01186365509542927 0.012010026202081836 
4 0.010711670460039437 0.010889075349272677 
5 0.009945220087907379 0.010132146964257824 
6 0.009405243833831959 0.009603336675426476 
7 0.008996666438535616 0.00921131630717849 
8 0.00866116616309383 0.008897359940116234 
9 0.008372370143963366 0.008633018105956028 
10 0.008121504462096594 0.00840590238309241 
11 0.007903862902581875 0.008208311377474239 
12 0.0077152770312898175 0.008035104583160832 
13 0.007551067503782914 0.007882054800444831 
14 0.007404618127085308 0.007743655699860653 
15 0.00726533880685676 0.007612755013375551 
16 0.007123999972868493 0.007485119181143771 
17 0.006979207871185443 0.00735157944262732 
18 0.006860414790149782 0.007239193715847323 
19 0.006767297352663935 0.007152464703718032 
20 0.006689024021995739 0.00708044976649752 
21 0.006620578526530446 0.0070177686478328834 
22 0.006559210293895331 0.006961591453003562 
23 0.006503298448487786 0.006910326192973665 
24 0.006451864408958518 0.006863055044036708 
25 0.006404292412245843 0.0068192212165828405 
26 0.0063601600456469586 0.006778448093752998 
27 0.00631914511856941 0.006740446944682402 
28 0.006280978804661788 0.006704975084291941 
29 0.006245422176930895 0.00667181871104178 
30 0.006212255012285183 0.006640788296935522 
31 0.00618127194249369 0.006611719102917216 
32 0.006152282809899566 0.006584470395007116 
33 0.006125115140809788 0.006558920012378251 
34 0.00609961694891217 0.006534955521373854 
35 0.006075656969060939 0.00651246566442203 
36 0.006053119746989579 0.006491334771678094 
37 0.006031896914234392 0.006471440454797687 
38 0.0060118794578469395 0.006452654059311244 
39 0.0059929546434062345 0.006434843656468212 
40 0.005975007776130996 0.00641787930584982 
41 0.005957927196997514 0.006401640206351448 
42 0.005941610964293525 0.0063860232742649235 
43 0.005925973587222257 0.006370951374936784 
44 0.0059109504365996825 0.006356377443653668 
45 0.0058964978545238906 0.006342281868325834 
46 0.005882589205444712 0.006328664919776657 
47 0.0058692089709006055 0.006315538409914095 
48 0.005856346996405982 0.006302919151703539 
49 0.005843993974647543 0.006290824347223811 
50 0.005832138412007027 0.00627926823381179 
51 0.0058207649785242815 0.006268259722229603 
52 0.005809854013824357 0.006257801089668705 
53 0.005799381888915504 0.006247887689928742 
54 0.0057893219302757775 0.006238508429599878 
55 0.005779645712737474 0.006229646705724048 
56 0.005770324653454231 0.006221281625979192 
57 0.0057613318811274225 0.006213389507560067 
58 0.005752644234671534 0.006205945726275605 
59 0.0057442439996722395 0.006198926868420379 
60 0.0057361198079887805 0.0061923128437705996 
61 0.005728266240281291 0.0061860883397216035 
62 0.005720682133888864 0.006180243050137827 
63 0.005713368153583087 0.006174770632068182 
64 0.005706324436734748 0.006169666961256717 
65 0.0056995489120597815 0.006164928410897479 
66 0.005693036480869066 0.006160550539440856 
67 0.005686779087914759 0.006156527303672851 
68 0.005680766969899574 0.00615285118703635 
69 0.005674991874303573 0.00614951544224976 
70 0.005669453671335781 0.006146520837469131 
71 0.0056641732306326265 0.00614389162691892 
72 0.005659219300779275 0.006141713386907177 
73 0.005654768028906743 0.006140236781026277 
74 0.005651081906979406 0.006140171235530304 
75 0.005644450017534149 0.006140735298991198 
76 0.00563073926189374 0.006135500428948004 
77 0.005617906125476562 0.006128769411317741 
78 0.005606555309263834 0.006122620526200034 
79 0.00559686911502159 0.006117417735626244 
80 0.00558843955473658 0.006112836800857853 
81 0.005580769955219899 0.006108603310604205 
82 0.005573574516002849 0.006104572645504856 
83 0.005566690153695178 0.006100643747276994 
84 0.005560009744806294 0.006096732810026849 
