epoch trainingError testError 
1 0.23660523107711218 0.23700772712455215 
2 0.22151729906069695 0.22290751071137843 
3 0.22063901226074828 0.22234743647739372 
4 0.21688196048934982 0.21815561191316468 
5 0.22556489643977068 0.2268421503500163 
6 0.2111939673850725 0.2117408532216524 
7 0.2052342863978925 0.20567322149448428 
8 0.2094860620927104 0.20987589740294943 
9 0.20311599549283138 0.20354643924510002 
10 0.2003700489517509 0.20070729917809788 
11 0.21127750293055156 0.21328076773928328 
12 0.20410675945300713 0.2056541155107608 
13 0.19720614392955607 0.19798209742585965 
14 0.1945289358311289 0.1949987481957925 
15 0.19184123537943895 0.19257934261786125 
16 0.19023931199847954 0.19155176461363838 
17 0.18733559813070116 0.18848406237494483 
18 0.18875923388014276 0.18947098711249513 
19 0.18391731580037807 0.18452851475296525 
20 0.18075919301365487 0.18118615208165478 
21 0.17749511545615534 0.17833023143529803 
22 0.1758201968094636 0.17653549045652855 
23 0.17136874340541075 0.17269610821383832 
24 0.16992574179512096 0.17091571245140214 
25 0.16908313196120128 0.1699255369842882 
26 0.16645874409162947 0.1671449980656434 
27 0.1640652100522212 0.16491464569683734 
28 0.16464618699641712 0.16560689219985725 
29 0.1600989438027132 0.16090798978277374 
30 0.15992236513214092 0.16093881652432013 
31 0.15953557093229698 0.160457452685256 
32 0.15526788773913808 0.15586291307512987 
33 0.15460659737850005 0.1559379206974374 
34 0.1520018650925988 0.15296594332644123 
35 0.151003698710695 0.15194644279986186 
36 0.14952174759080175 0.15046716789313602 
37 0.1476563798210921 0.14875048178506173 
38 0.1434310535581859 0.14461527836926633 
39 0.14151999704397672 0.14287400369982384 
40 0.1422269426623076 0.14350694922276308 
41 0.14036775258283443 0.14165071948538485 
42 0.13887922967245558 0.14020649624539996 
43 0.13565903456711972 0.13754337790944443 
44 0.13577875648247784 0.13740153517510645 
45 0.13611235564955457 0.1373107933470321 
46 0.13396073609472667 0.13498122221005782 
47 0.13042536838297805 0.13210285852848863 
48 0.12995540840520353 0.13158171399747776 
49 0.12880163558081836 0.13051101031179455 
50 0.12674836380545731 0.12789947142330058 
