epoch trainingError testError 
1 0.014160161543080488 0.014290643662913516 
2 0.01185185282742878 0.01204479137469386 
3 0.010724086807959998 0.010930377494504484 
4 0.009974440289824724 0.010175317675600409 
5 0.009355868673281519 0.009565162705195364 
6 0.008815092056603514 0.009044627213390083 
7 0.008350179269604638 0.008602795895843422 
8 0.007994227457753508 0.008261345404345607 
9 0.007713068480848823 0.007988925463607332 
10 0.007459514469549156 0.0077416700555623325 
11 0.007227767801994371 0.0075133735577937386 
12 0.00701660817652701 0.007302661631163516 
13 0.0068247178862079405 0.00710921155287985 
14 0.0066457242952616315 0.006928005141143026 
15 0.006461497816990703 0.006745002753409221 
16 0.00630000136742263 0.00659088941224408 
17 0.006164137473960457 0.006464128687101467 
18 0.006048711161227148 0.006356989231448177 
19 0.0059486899838144 0.006263692138739899 
20 0.005860157533467103 0.00618021927471821 
21 0.005780686327066349 0.00610428073152024 
22 0.005708850844125538 0.006034776194389208 
23 0.005643600446656051 0.0059710565851809035 
24 0.0055841100104543195 0.005912633321479643 
25 0.005529649911561858 0.005858971702107821 
26 0.0054794098573332384 0.005809311743133609 
27 0.00543244301807191 0.005762666982382598 
28 0.005387678321488838 0.005717893836672587 
29 0.0053440676923771245 0.005673886913141499 
30 0.005300966829746148 0.00563005517991116 
31 0.005258334163833576 0.0055865830658851975 
32 0.0052163294603014675 0.005543903003611083 
33 0.005174930857985764 0.005502152876096249 
34 0.005134008647665198 0.00546126276757831 
35 0.005093447406387049 0.005421158271024086 
36 0.0050531874745602685 0.005381812164512471 
37 0.0050133045046895745 0.0053432847043489995 
38 0.00497404077396475 0.005305750689902078 
39 0.004935693662424189 0.005269418520448645 
40 0.004898472080406172 0.005234413993857239 
41 0.004862458672864539 0.005200757560808014 
42 0.004827656370611753 0.005168414403977327 
43 0.004794035464869499 0.005137337749919892 
44 0.0047615565932096725 0.005107485538786325 
45 0.004730184626610673 0.005078829181345241 
46 0.004699909190513296 0.00505136913858023 
47 0.004670781410854234 0.005025161772043166 
48 0.0046429772830035 0.005000372460080935 
49 0.004616885781084682 0.00497737204414529 
50 0.004593239777101142 0.004956894729398984 
51 0.00457340096079133 0.004940365178353682 
52 0.004559553567545158 0.004930148828634969 
53 0.00455251668305988 0.004927168408597197 
54 0.00454584899830485 0.00492442944044474 
55 0.004529911767078003 0.004911635015963238 
56 0.004504259158304338 0.00488827988204779 
57 0.004474508524055434 0.004860102489632791 
58 0.004443859527963686 0.004830792122145191 
59 0.004413897797624193 0.004802674016007767 
60 0.004386509853553937 0.00477762739398538 
61 0.00436195782929162 0.004755602992362525 
62 0.004339852018395691 0.004736123174017513 
63 0.004319839323599037 0.004718819570382668 
64 0.004301617266336577 0.004703414703240533 
65 0.004284972606136382 0.004689821284517743 
66 0.004269767603590238 0.004678264177454947 
67 0.0042549282258340215 0.00466822345735202 
68 0.00423484010370864 0.004653284308002312 
69 0.004209674553255004 0.004632638797660951 
70 0.004189062767300878 0.004616939540374856 
71 0.004172701972618193 0.004605387994332216 
72 0.004158027926941924 0.00459474928045788 
73 0.004144208903647137 0.004584164611511505 
74 0.004131031820240833 0.004573624903781371 
75 0.004118377163123444 0.0045631888439930015 
76 0.004106146112273341 0.0045528721478296265 
77 0.004094260002856916 0.0045426671279460125 
78 0.004082659356432343 0.004532561313317542 
79 0.004071299886393187 0.004522545825684891 
80 0.0040601489509303305 0.004512618629173354 
81 0.004049182636666117 0.004502785276013893 
82 0.004038382245203404 0.0044930578013757955 
83 0.004027727889855884 0.004483450954215677 
84 0.004017183241159301 0.004473971578226701 
85 0.0040066513748322746 0.004464583864278773 
