epoch trainingError testError 
1 0.2408774727844509 0.24210387194280775 
2 0.2358794150018017 0.23739914988928115 
3 0.22804835520662395 0.22895122832301643 
4 0.2199509811224646 0.22046316890164355 
5 0.20924327655575772 0.20871013018429735 
6 0.21130681495876702 0.21258613410088795 
7 0.20887252990564814 0.21055174608701085 
8 0.20732338993114946 0.20731799279704763 
9 0.19793154437536375 0.19834935327841782 
10 0.2033520175735966 0.20478719051347832 
11 0.19249696927864812 0.19342068872775214 
12 0.19258512182865797 0.19304232005746055 
13 0.19483747445863056 0.19488210921441235 
14 0.18733181293597884 0.18793695419867557 
15 0.17918220067097385 0.17978071064465476 
16 0.1780700375107751 0.17902331146203737 
17 0.17632399328374004 0.17687017500913405 
18 0.17515898156452464 0.17640893480501285 
19 0.1685584782933735 0.16871345162947662 
20 0.16124607775083988 0.16193985494088212 
21 0.16534661111081697 0.16649847729814854 
22 0.15684355408417186 0.15786111926192198 
23 0.14920795018800476 0.15053636489976618 
24 0.14791419450139298 0.14887574716675944 
25 0.1470698795643782 0.14756497023100987 
26 0.14800361562380351 0.1496100561052854 
27 0.14394946665447353 0.14487645990353398 
28 0.13818742569165246 0.13923131031487126 
29 0.13259632128876728 0.1339622621777885 
30 0.13283370420080712 0.1334870705361337 
