epoch trainingError testError 
1 0.21898285069958623 0.21950029868811866 
2 0.21811000389591673 0.21823892859879077 
3 0.21837986200765167 0.21946117000326026 
4 0.2144601435535703 0.21387909339632133 
5 0.2131986825563796 0.21375167554792537 
6 0.2174052846517534 0.21784809153723275 
7 0.2106040284392262 0.2116272487291361 
8 0.2088545553204949 0.2092618699124937 
9 0.21831640750340092 0.21783582462277737 
10 0.21335457175478098 0.21394039358392944 
11 0.2069602783202387 0.2074286343005035 
12 0.20984360554704592 0.21082905425520088 
13 0.2061688352650746 0.2069941001405165 
14 0.2096485887495361 0.21049542109509864 
15 0.2075252745676491 0.2084605123789218 
16 0.2025244523167858 0.20285680919612703 
17 0.20158931527900079 0.20271255789762163 
18 0.19859747164712446 0.1995716236503116 
19 0.20415781342441153 0.2049687961699154 
20 0.2001768035214485 0.20121453403096412 
21 0.19449008209448676 0.1955561899151576 
22 0.19771285393225282 0.1990726415278545 
23 0.18888522844342565 0.18977939001414093 
24 0.19136006431320163 0.19284638608290428 
25 0.19002183526321306 0.19121564758379075 
26 0.19104255085583927 0.19156725453420492 
27 0.18826543346339583 0.18930173102980327 
28 0.18574536931319635 0.18622673737890832 
29 0.18531594759956715 0.18613845510312121 
30 0.18123194518561156 0.18183721075550238 
31 0.18183686808793223 0.18335763408507144 
32 0.1767206662421521 0.17765965083291674 
33 0.17835439398864553 0.17905496211172137 
34 0.17721914771657238 0.1781371487796898 
35 0.17502696755221553 0.1757990683978783 
36 0.17443453756005908 0.1754302912965945 
37 0.1724856940923744 0.17331408515693833 
38 0.16844399642132887 0.1693354523053964 
39 0.1705102895653491 0.1711532587295995 
40 0.1690406683612138 0.17085070192889992 
41 0.1649552310368918 0.16610759211529746 
42 0.1600577718207222 0.16141004935485784 
43 0.16104097402913556 0.1622718758661576 
44 0.15877319818103436 0.15999190405234684 
45 0.15709512373904727 0.1583851265461341 
46 0.15619249910072147 0.15756650604359146 
47 0.1518831526045339 0.1533424402963043 
48 0.15154127969638226 0.1528393256425942 
49 0.15301937003965346 0.15493589769020236 
50 0.15144755027558135 0.152665259124855 
51 0.15043989735641328 0.15182413461938116 
52 0.14758326743433625 0.14893727984743352 
53 0.14465888497047524 0.1459575845989611 
54 0.14467519144524715 0.14580498734511121 
55 0.14518623435400083 0.1465507894774872 
56 0.14357183404727938 0.1453768197963058 
57 0.14219426558270493 0.14344538276540317 
58 0.1401787449546174 0.14151640037446112 
59 0.13797308899704236 0.13947316612227556 
60 0.13693037082616294 0.13849474638351558 
61 0.13616900478145952 0.1377632933388051 
62 0.13569454690486166 0.13721491768477911 
63 0.1338405557324259 0.13522634579483206 
64 0.13122468123511005 0.13306279637312854 
65 0.12889353742181903 0.13008898757299378 
66 0.127376385345775 0.12941195045492054 
67 0.12659475603733075 0.128331384776981 
68 0.12605402842145766 0.1274404190480814 
69 0.1251038508580053 0.12652208257246889 
70 0.12426697229294249 0.12584506289430714 
