epoch trainingError testError 
1 0.22943811271490408 0.22935547655209224 
2 0.23405487881619746 0.23302606824248817 
3 0.234229761998842 0.23409051942842798 
4 0.23420961849425892 0.23317416981109657 
5 0.22812354129068743 0.22810118473676746 
6 0.2242068874991565 0.22351519300277176 
7 0.23287176267869672 0.23208087362800472 
8 0.22949371200919746 0.2280430340497069 
9 0.22398942936176894 0.22347442663843856 
10 0.24022027017325132 0.23884222817795706 
11 0.2337862302028361 0.2332311738030702 
12 0.23452995494487938 0.23440777566040225 
13 0.22718545150939992 0.22682794652932736 
14 0.22532965980818764 0.22584943357398893 
15 0.23039164795343312 0.2298245986910924 
16 0.22001632525565723 0.2185751678342037 
17 0.2321257904192511 0.2303659002926634 
18 0.22365453604772217 0.22301867514353516 
19 0.22913573858833855 0.2286739272488436 
20 0.22196087759794378 0.22154407023545536 
21 0.21628748599240089 0.2162967939669385 
22 0.21831094764914125 0.217953155373618 
23 0.22075817869248385 0.21992454449054818 
24 0.22283910048533787 0.22170065058232308 
25 0.22619444696901084 0.22627654677813153 
26 0.21826098153200443 0.2173063871172454 
27 0.22399125986967713 0.22420916139654135 
28 0.2200754892210185 0.2198694887855878 
29 0.21492036316532928 0.21402751194499095 
30 0.2250489597289452 0.22495293244867146 
31 0.22770153912300037 0.22789215717945605 
32 0.2300268675857521 0.22973966812231736 
33 0.2251489525503331 0.2242114330571617 
34 0.2179031755489786 0.2171001950292238 
35 0.21769755107913397 0.21784784145460545 
36 0.22144318787672604 0.22106372753230552 
37 0.2185724186215429 0.21865137380781344 
38 0.22051384930696447 0.22038718508653865 
39 0.2190539169620286 0.21870413769871325 
40 0.22058786687342624 0.21992952030435603 
41 0.22365515009996387 0.22302960262898333 
42 0.21382447844909644 0.21284207232068653 
43 0.22544820537339125 0.22549713140948124 
44 0.21231901174499374 0.21207862722899287 
45 0.21975279259266356 0.2192678781113057 
46 0.21609835419431267 0.21593015443397057 
47 0.21744749636811517 0.2165006163200628 
48 0.21728643485819701 0.21715455656320784 
49 0.2208781070180775 0.22065620987293552 
50 0.2191201948859022 0.21840356528911142 
51 0.2162395857589934 0.21638318404706128 
52 0.21529322965183056 0.21577689674163222 
53 0.21781557981105734 0.21670787127373684 
54 0.2150574541302698 0.21461163524623778 
55 0.2153814834781651 0.21477607849641303 
56 0.21333405510871273 0.2128778404082424 
57 0.21222017787448197 0.21096795956973 
58 0.21505222547015596 0.2156020965046356 
59 0.21051198722447392 0.21089540740237653 
60 0.21687663611880947 0.21661462036219647 
61 0.21625258340010994 0.21557451084970505 
62 0.2066018631162511 0.2059266831442465 
63 0.21712642250930825 0.2167887757024765 
64 0.2194659325359301 0.2189659387823418 
65 0.22359000007503385 0.2237836325222107 
66 0.21430723923329 0.21374567933948874 
67 0.21006350171334867 0.2094314796724997 
68 0.22025986854257476 0.21947513357659526 
69 0.2097450849081762 0.20948601547506396 
70 0.2146976988300879 0.21495007480031209 
71 0.21715939953525074 0.21622950725882747 
72 0.21550875903298367 0.21538863417733944 
73 0.23086035720256343 0.2302749195770586 
74 0.2111173879868144 0.2102463286281323 
75 0.21170706677723752 0.2118644114234912 
76 0.22009970359438255 0.2198888874439814 
77 0.21931959404018264 0.21941474508842543 
78 0.21445401007649958 0.21465788556662074 
79 0.2198960831726658 0.21965473461526228 
80 0.2180418442679601 0.21795745538437344 
81 0.21606611143485346 0.2170116920526449 
82 0.21270551683150699 0.21314938212280457 
83 0.21219817919107228 0.21169449080850367 
84 0.21282654960540495 0.21281626999536724 
85 0.2062590013968427 0.20609272389358926 
86 0.20952309403418867 0.20967124273660082 
87 0.21350133089999246 0.21301163478424387 
88 0.22451757820816814 0.22480047177992518 
89 0.21804216404937346 0.2177716975744327 
90 0.21504338666118505 0.21544825927797537 
91 0.21461627907566921 0.2144990556681807 
92 0.21562356078247116 0.21467795325266928 
93 0.20750737084354726 0.20702785302209203 
94 0.21265087376362338 0.212685720478184 
95 0.21877038722459974 0.2191070337031798 
96 0.21033043723470787 0.21075391574460778 
97 0.21263114630986799 0.21213820435684097 
98 0.21106043965125149 0.21116499998105295 
99 0.20960502418651983 0.20993591605721124 
100 0.20710972678815118 0.20650509377759804 
101 0.2076433094067309 0.20759028524740386 
102 0.2079809870801231 0.20795210238877726 
103 0.20701391058645968 0.20714596248729544 
104 0.21203113160827997 0.21237065598471594 
105 0.20829391208772907 0.20829656201233648 
106 0.21208939142447997 0.2117567851046122 
107 0.20496909231592647 0.20492247651872142 
108 0.20383473683647552 0.20385315746372878 
109 0.20927891734143705 0.2097238843639457 
110 0.20784799485045743 0.20720494352778399 
