epoch trainingError testError 
1 0.2695370597906411 0.2689310618375408 
2 0.2642901169739301 0.26280275047056306 
3 0.23084851499909206 0.23016754345814955 
4 0.2771787494642161 0.27595660583126347 
5 0.2831886651382738 0.2814621733326597 
6 0.2795636092793036 0.2794431077786314 
7 0.27750647373868204 0.27720472341799474 
8 0.2692785518021779 0.26785845647291695 
9 0.2808549812607127 0.2799287785012909 
10 0.2641903634851036 0.2632770607243275 
11 0.2792846594633881 0.27853136393381756 
12 0.26826549727573396 0.26718097969205984 
13 0.27799458653200015 0.2780238493941833 
14 0.25477615171784446 0.2534666451834883 
15 0.29364631659225804 0.2927544111711283 
16 0.2664037228030038 0.26711690811503486 
17 0.2590178119495569 0.2582116628979251 
18 0.2665893899077456 0.26501947141874765 
19 0.27430378814901246 0.2733214440328267 
20 0.2697648272524179 0.2694601141594973 
21 0.2654532321771847 0.2652151331203326 
22 0.23960640254146048 0.2384630685232894 
23 0.28237849466815057 0.28175256120507625 
24 0.24040915758263656 0.23931633470674302 
25 0.2476172082279171 0.2472277500161977 
26 0.2555863047711467 0.2544473743858405 
27 0.23742686860320805 0.23659962804218013 
28 0.24824176907494774 0.24712981293977512 
29 0.22887478564274752 0.22874361542910018 
30 0.23856822658913643 0.23771319760487336 
31 0.2724935541387219 0.271598769331292 
32 0.27000337822902276 0.2696054976049269 
33 0.24006799029651446 0.23982763033375085 
34 0.27536784785432966 0.274399758137884 
35 0.2601543707779607 0.2577408376530376 
36 0.26375357079527645 0.2633222662555181 
37 0.2687008676059571 0.2680888837676811 
38 0.28094076275596547 0.27981938649956833 
39 0.263474049437021 0.2624981719178932 
40 0.23887624026192347 0.2381362743420661 
41 0.264884570233106 0.2640810971346064 
42 0.23586548764542992 0.23523643869741892 
43 0.261406411948081 0.2603622275368307 
44 0.2697620500592566 0.26913357100173285 
45 0.2365440591877195 0.23645500141611117 
46 0.2595894341385769 0.2590475544398189 
47 0.2603026850441813 0.25906280111324537 
48 0.23054094068296319 0.22969210920504118 
49 0.25124034967187214 0.2496558181252112 
